,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,ADDRESS,ZIP.CODE,LAND.SQUARE.FEET,SALE.PRICE,SALE.DATE,Latitude,Longtitude
1480,STATEN ISLAND,GREATKILLS,ONE FAMILY,356 CORTELYOU AVENUE,10312,2400.0,435000,2015-12-17,40.55037135,-74.1626378872
1481,STATEN ISLAND,GREATKILLS,ONE FAMILY,449 KATAN AVENUE,10308,2639.0,403000,2016-04-27,40.55159485,-74.1612440553
1482,STATEN ISLAND,GREATKILLS,ONE FAMILY,455 KATAN AVENUE,10308,2604.0,430000,2016-03-16,40.5515683,-74.161449305
1483,STATEN ISLAND,GREATKILLS,ONE FAMILY,183 RIDGEWOOD AVENUE,10312,2441.0,682227,2016-04-06,40.55169215,-74.1637596263
1484,STATEN ISLAND,GREATKILLS,ONE FAMILY,237 RIDGEWOOD AVENUE,10312,2704.0,365000,2015-10-08,40.5530802,-74.1640424471
1485,STATEN ISLAND,GREATKILLS,ONE FAMILY,280 CORTELYOU AVENUE,10312,2369.0,562463,2016-03-18,40.5523355,-74.1632230048
1486,STATEN ISLAND,GREATKILLS,ONE FAMILY,322 CORTELYOU AVENUE,10312,2300.0,427000,2016-03-15,40.55137705,-74.1628532528
1487,STATEN ISLAND,GREATKILLS,ONE FAMILY,27 STANLEY CIRCLE,10308,4230.0,435000,2015-10-26,40.55281505,-74.1608800543
1488,STATEN ISLAND,GREATKILLS,ONE FAMILY,155 EAST FIGUREA AVENUE,10308,2484.0,397900,2015-11-23,40.5520184,-74.16257215
1489,STATEN ISLAND,GREATKILLS,ONE FAMILY,24 PATTY COURT,10312,714.0,327500,2016-04-07,40.55142335,-74.1634813051
1490,STATEN ISLAND,GREATKILLS,ONE FAMILY,22 PATTY COURT,10312,714.0,345000,2016-08-23,40.5514172,-74.1635297
1491,STATEN ISLAND,GREATKILLS,ONE FAMILY,232 CORTELYOU AVENUE,10312,4000.0,569000,2015-11-30,40.5536422,-74.1637705959
1492,STATEN ISLAND,GREATKILLS,ONE FAMILY,197 CORTELYOU AVENUE,10312,3800.0,510000,2016-08-12,40.55465745,-74.163461234
1493,STATEN ISLAND,GREATKILLS,ONE FAMILY,502 LEVERETT AVENUE,10308,2400.0,410000,2015-10-15,40.5554172,-74.1624400233
1494,STATEN ISLAND,GREATKILLS,ONE FAMILY,66 MIDDLE LOOP ROAD,10308,2926.0,550000,2016-07-22,40.5546533,-74.163043653
1495,STATEN ISLAND,GREATKILLS,ONE FAMILY,469 LEVERETT AVENUE,10308,2352.0,390000,2015-10-09,40.55592605,-74.1619368216
1496,STATEN ISLAND,GREATKILLS,ONE FAMILY,523 LEVERETT AVENUE,10308,2400.0,350000,2015-12-15,40.55571435,-74.16357575
1497,STATEN ISLAND,GREATKILLS,ONE FAMILY,477 RIDGEWOOD AVENUE,10312,2400.0,300000,2016-05-25,40.55960035,-74.1655037
1498,STATEN ISLAND,GREATKILLS,ONE FAMILY,495 RIDGEWOOD AVENUE,10312,2400.0,530000,2016-09-07,40.560033,-74.165627102
1499,STATEN ISLAND,GREATKILLS,ONE FAMILY,34 CORTELYOU AVENUE,10312,2660.0,450000,2016-04-26,40.5591806,-74.1649927401
1500,STATEN ISLAND,GREATKILLS,ONE FAMILY,76 EAST BRANDIS AVENUE,10308,2400.0,419900,2016-07-12,40.5590853,-74.1626019765
1501,STATEN ISLAND,GREATKILLS,ONE FAMILY,119 EAST MACON AVENUE,10308,2400.0,449000,2016-06-15,40.55854245,-74.1641998268
1502,STATEN ISLAND,GREATKILLS,ONE FAMILY,100 EAST MACON AVENUE,10308,2328.0,402000,2015-11-25,40.5582613,-74.1633903734
1503,STATEN ISLAND,GREATKILLS,ONE FAMILY,471 BARLOW AVE,10308,2716.0,447500,2016-05-23,40.55788195,-74.163797727
1504,STATEN ISLAND,GREATKILLS,ONE FAMILY,286 WILSON AVENUE,10308,3925.0,530000,2016-05-23,40.5469631,-74.1611881493
1505,STATEN ISLAND,GREATKILLS,ONE FAMILY,497 GETZ AVENUE,10312,3236.0,380000,2016-07-29,40.5469255,-74.1635688
1506,STATEN ISLAND,GREATKILLS,ONE FAMILY,481 GETZ AVENUE,10312,1805.0,405000,2016-08-25,40.5472265,-74.1636507658
1507,STATEN ISLAND,GREATKILLS,ONE FAMILY,32 RIDGEWOOD AVENUE,10312,2850.0,462000,2015-11-12,40.54724925,-74.16329485
1508,STATEN ISLAND,GREATKILLS,ONE FAMILY,17 MARIA LANE,10312,775.0,325000,2016-02-02,40.54744905,-74.16331985
1509,STATEN ISLAND,GREATKILLS,ONE FAMILY,25 BARTLETT AVENUE,10312,4100.0,390000,2016-05-19,40.5481145,-74.1657770542
1510,STATEN ISLAND,GREATKILLS,ONE FAMILY,264 ELTINGVILLE BLVD,10312,4100.0,645000,2016-03-07,40.5512993,-74.1660827036
1511,STATEN ISLAND,GREATKILLS,ONE FAMILY,36 SWEETBROOK ROAD,10312,5196.0,410000,2015-12-21,40.5537192,-74.1669952525
1512,STATEN ISLAND,GREATKILLS,ONE FAMILY,262 RIDGEWOOD AVENUE,10312,4085.0,535000,2016-01-13,40.55377415,-74.164732318
1513,STATEN ISLAND,GREATKILLS,ONE FAMILY,138 GETZ AVENUE,10312,2375.0,418000,2016-02-01,40.55666315,-74.1663807493
1514,STATEN ISLAND,GREATKILLS,ONE FAMILY,302 BARTLETT AVENUE,10312,5200.0,763585,2015-10-14,40.5551629236,-74.1676975016
1515,STATEN ISLAND,GREATKILLS,ONE FAMILY,296 BARTLETT AVENUE,10312,5559.0,804315,2015-11-02,40.5571097,-74.1680421
1516,STATEN ISLAND,GREATKILLS,ONE FAMILY,33 GETZ AVENUE,10312,2375.0,582845,2016-07-26,40.559502,-74.1664541
1517,STATEN ISLAND,GREATKILLS,ONE FAMILY,464 RIDGEWOOD AVENUE,10312,2660.0,468000,2016-02-18,40.55910535,-74.165920037
1518,STATEN ISLAND,GREATKILLS,ONE FAMILY,426 BARTLETT AVENUE,10312,3500.0,529286,2016-05-16,40.5575686462,-74.1682596769
1519,STATEN ISLAND,GREATKILLS,ONE FAMILY,428 BARTLETT AVENUE,10312,3500.0,508500,2016-05-25,40.5575814615,-74.1682627692
1520,STATEN ISLAND,GREATKILLS,ONE FAMILY,67 GETZ AVENUE,10312,2660.0,22500,2016-02-10,40.5587501,-74.1662305
1521,STATEN ISLAND,GREATKILLS,ONE FAMILY,539 ELTINGVILLE BLVD,10312,2375.0,520000,2015-10-09,40.5586798,-74.1671997
1522,STATEN ISLAND,GREATKILLS,ONE FAMILY,423 BARTLETT AVENUE,10312,2500.0,258570,2015-12-18,40.55856085,-74.1681171352
1523,STATEN ISLAND,GREATKILLS,TWO FAMILY,125 COTTER AVENUE,10306,3424.0,559000,2016-06-16,40.5656448,-74.1407231
1524,STATEN ISLAND,GREATKILLS,TWO FAMILY,72 WILLOWWOOD LANE,10308,2650.0,579999,2016-08-11,40.55967845,-74.143381568
1525,STATEN ISLAND,GREATKILLS,TWO FAMILY,63 WILLOWWOOD LANE,10308,2510.0,565000,2015-10-30,40.55930805,-74.1431824
1526,STATEN ISLAND,GREATKILLS,TWO FAMILY,74 REDWOOD AVENUE,10308,2200.0,540000,2015-10-08,40.5590041,-74.1426245422
1527,STATEN ISLAND,GREATKILLS,TWO FAMILY,57 SANDALWOOD DRIVE,10308,2855.0,570000,2015-12-04,40.5622688,-74.1467662696
1528,STATEN ISLAND,GREATKILLS,TWO FAMILY,29 TUDOR STREET,10308,6000.0,750000,2016-05-31,40.5582634,-74.1460947902
1529,STATEN ISLAND,GREATKILLS,TWO FAMILY,104 SANDALWOOD DRIVE,10308,2500.0,530000,2016-09-14,40.56119405,-74.14631405
1530,STATEN ISLAND,GREATKILLS,TWO FAMILY,158 SANDALWOOD DRIVE,10308,2500.0,451000,2015-10-22,40.56035995,-74.1454690466
1531,STATEN ISLAND,GREATKILLS,TWO FAMILY,182 SANDALWOOD DRIVE,10308,2500.0,490000,2016-07-15,40.5600457,-74.1451233447
1532,STATEN ISLAND,GREATKILLS,TWO FAMILY,214 SANDALWOOD DRIVE,10308,2500.0,422500,2016-01-06,40.5596104,-74.1446862834
1533,STATEN ISLAND,GREATKILLS,TWO FAMILY,226 SANDALWOOD DRIVE,10308,2500.0,467900,2016-05-03,40.55947585,-74.144526155
1534,STATEN ISLAND,GREATKILLS,TWO FAMILY,80 ISLINGTON STREET,10308,4268.0,620000,2016-08-15,40.56102725,-74.1508187489
1535,STATEN ISLAND,GREATKILLS,TWO FAMILY,64 ISLINGTON STREET,10308,4753.0,620000,2016-01-14,40.56127635,-74.15027285
1536,STATEN ISLAND,GREATKILLS,TWO FAMILY,309 GIFFORDS LANE,10308,4000.0,615000,2016-01-25,40.55904315,-74.1534702
1537,STATEN ISLAND,GREATKILLS,TWO FAMILY,99 GIBSON AVENUE,10308,3168.0,530000,2016-03-08,40.5568807,-74.1488985411
1538,STATEN ISLAND,GREATKILLS,TWO FAMILY,75 GIBSON AVENUE,10308,6076.0,764900,2016-06-30,40.55667965,-74.1497607293
1539,STATEN ISLAND,GREATKILLS,TWO FAMILY,137 WOODCUTTERS LANE,10306,1822.0,470000,2016-04-05,40.5570576,-74.1410474
1540,STATEN ISLAND,GREATKILLS,TWO FAMILY,16 MAYBURY COURT,10306,4000.0,638000,2016-07-28,40.5528444,-74.1347598
1541,STATEN ISLAND,GREATKILLS,TWO FAMILY,131 MAYBURY AVENUE,10308,4000.0,618000,2016-03-30,40.5510722,-74.1384060145
1542,STATEN ISLAND,GREATKILLS,TWO FAMILY,229 GREENCROFT AVENUE,10308,6000.0,350000,2015-10-28,40.54870645,-74.1401047196
1543,STATEN ISLAND,GREATKILLS,TWO FAMILY,170 MAYBURY AVENUE,10308,4000.0,625000,2016-08-09,40.55017285,-74.13900685
1544,STATEN ISLAND,GREATKILLS,TWO FAMILY,160 KEEGANS LANE,10308,3500.0,615000,2016-05-05,40.55017375,-74.1386524022
1545,STATEN ISLAND,GREATKILLS,TWO FAMILY,207 GREENCROFT AVENUE,10308,4000.0,630000,2015-12-18,40.5491885,-74.1395448385
1546,STATEN ISLAND,GREATKILLS,TWO FAMILY,102 FIELDWAY AVENUE,10308,4092.0,750000,2016-08-15,40.54988415,-74.1421775507
1547,STATEN ISLAND,GREATKILLS,TWO FAMILY,111 GREAT KILLS ROAD,10308,3212.0,650000,2016-09-12,40.55137015,-74.1447787213
1548,STATEN ISLAND,GREATKILLS,TWO FAMILY,295 GREENCROFT AVENUE,10308,6000.0,680000,2016-01-04,40.5474764,-74.1417641
1549,STATEN ISLAND,GREATKILLS,TWO FAMILY,3770 HYLAN BOULEVARD,10308,3800.0,530000,2015-12-02,40.5466984,-74.1405708389
1550,STATEN ISLAND,GREATKILLS,TWO FAMILY,3872 HYLAN BOULEVARD,10308,3742.0,390000,2015-12-18,40.54481075,-74.14304085
1551,STATEN ISLAND,GREATKILLS,TWO FAMILY,3868 HYLAN BOULEVARD,10308,3742.0,405000,2016-06-09,40.5448654,-74.1429733598
1552,STATEN ISLAND,GREATKILLS,TWO FAMILY,20 MERCER PLACE,10308,4000.0,540000,2015-10-19,40.5438948,-74.1431693159
1553,STATEN ISLAND,GREATKILLS,TWO FAMILY,130 WHITMAN AVENUE,10308,4000.0,525000,2015-12-30,40.54401875,-74.1429263842
1554,STATEN ISLAND,GREATKILLS,TWO FAMILY,305 NELSON AVENUE,10308,4200.0,585000,2016-03-23,40.5424565,-74.1453103821
1555,STATEN ISLAND,GREATKILLS,TWO FAMILY,266 LINDENWOOD ROAD,10308,5400.0,520000,2016-02-01,40.5435807,-74.1502131
1556,STATEN ISLAND,GREATKILLS,TWO FAMILY,12 CLOVERDALE AVENUE,10308,3800.0,645000,2016-06-28,40.54231965,-74.1532786615
1557,STATEN ISLAND,GREATKILLS,TWO FAMILY,331 ARMSTRONG AVENUE,10308,7200.0,715000,2016-07-20,40.5418762,-74.15445515
1558,STATEN ISLAND,GREATKILLS,TWO FAMILY,255 HILLCREST STREET,10312,4750.0,775000,2016-03-24,40.53991785,-74.1548487401
1559,STATEN ISLAND,GREATKILLS,TWO FAMILY,4121 RICHMOND AVENUE,10312,4600.0,530000,2015-11-01,40.53828525,-74.1591345017
1560,STATEN ISLAND,GREATKILLS,TWO FAMILY,175 RIDGECREST AVENUE,10312,4825.0,254501,2016-07-01,40.53820915,-74.1579279522
1561,STATEN ISLAND,GREATKILLS,TWO FAMILY,31 DAVID STREET,10308,3800.0,662000,2016-07-25,40.54346485,-74.1488629592
1562,STATEN ISLAND,GREATKILLS,TWO FAMILY,24 DAVID STREET,10308,5000.0,853293,2015-12-04,40.54340935,-74.14832745
1563,STATEN ISLAND,GREATKILLS,TWO FAMILY,88 HILLCREST STREET,10308,6000.0,955000,2016-06-20,40.5427082,-74.1501272541
1564,STATEN ISLAND,GREATKILLS,TWO FAMILY,96 DRIGGS STREET,10308,4567.0,789143,2016-02-19,40.5413311579,-74.1495753158
1565,STATEN ISLAND,GREATKILLS,TWO FAMILY,23 LILLIAN PLACE,10308,4566.0,789143,2016-02-29,40.5409916531,-74.1489305306
1566,STATEN ISLAND,GREATKILLS,TWO FAMILY,129 KING STREET,10308,4000.0,475000,2015-10-08,40.5401053,-74.1502755
1567,STATEN ISLAND,GREATKILLS,TWO FAMILY,98 RUSSELL STREET,10308,4000.0,692999,2015-11-19,40.5393784,-74.149357403
1568,STATEN ISLAND,GREATKILLS,TWO FAMILY,242 ROBINSON AVENUE,10312,3850.0,758596,2016-08-09,40.5397697,-74.1541556088
1569,STATEN ISLAND,GREATKILLS,TWO FAMILY,133 ROBINSON AVENUE,10312,4800.0,640000,2016-01-22,40.537716,-74.15136065
1571,STATEN ISLAND,GREATKILLS,TWO FAMILY,64 RIDGECREST AVENUE,10312,6195.0,920000,2016-01-28,40.5359399,-74.15576226
1572,STATEN ISLAND,GREATKILLS,TWO FAMILY,52 DOCKSIDE LANE,10308,2052.0,563000,2016-07-01,40.54027845,-74.1446929939
1573,STATEN ISLAND,GREATKILLS,TWO FAMILY,47 PERONA LANE,10308,2571.0,550000,2016-04-01,40.5396211,-74.1444910873
1574,STATEN ISLAND,GREATKILLS,TWO FAMILY,205 WIMAN AVENUE,10308,6781.0,302100,2016-06-23,40.5396791622,-74.1454889763
1575,STATEN ISLAND,GREATKILLS,TWO FAMILY,205 WIMAN AVENUE,10308,6781.0,535000,2015-12-23,40.5396791622,-74.1454889763
1576,STATEN ISLAND,GREATKILLS,TWO FAMILY,242 WIMAN AVENUE,10308,3645.0,169600,2016-08-03,40.53851235,-74.1443598512
1577,STATEN ISLAND,GREATKILLS,TWO FAMILY,242 WIMAN AVENUE,10308,3645.0,398487,2015-10-07,40.53851235,-74.1443598512
1578,STATEN ISLAND,GREATKILLS,TWO FAMILY,280 TENNYSON DRIVE,10308,4037.0,535000,2016-07-29,40.53660715,-74.1464842161
1579,STATEN ISLAND,GREATKILLS,TWO FAMILY,41 OCEANIC AVENUE,10312,3146.0,595000,2016-07-18,40.53392585,-74.1521966875
1580,STATEN ISLAND,GREATKILLS,TWO FAMILY,95 MARGARET STREET,10308,4000.0,770000,2016-08-12,40.5519708,-74.1543332303
1581,STATEN ISLAND,GREATKILLS,TWO FAMILY,172 GIFFORDS LANE,10308,2280.0,540000,2016-05-09,40.55551295,-74.15249105
1582,STATEN ISLAND,GREATKILLS,TWO FAMILY,17 STIEG AVENUE,10308,4100.0,617000,2015-11-20,40.5587109,-74.1544590108
1583,STATEN ISLAND,GREATKILLS,TWO FAMILY,309 DOANE AVENUE,10308,4000.0,650000,2016-09-06,40.55723155,-74.1557821012
1584,STATEN ISLAND,GREATKILLS,TWO FAMILY,362 ELVERTON AVENUE,10308,4000.0,508000,2016-02-02,40.5584981,-74.15592815
1585,STATEN ISLAND,GREATKILLS,TWO FAMILY,304 ELVERTON AVENUE,10308,3442.0,539000,2015-11-16,40.55710305,-74.155316
1586,STATEN ISLAND,GREATKILLS,TWO FAMILY,105 PEMBERTON AVENUE,10308,4128.0,604464,2016-05-19,40.56216105,-74.15596945
1587,STATEN ISLAND,GREATKILLS,TWO FAMILY,110 PEMBERTON AVENUE,10308,3689.0,550000,2016-03-07,40.56218155,-74.1565785
1588,STATEN ISLAND,GREATKILLS,TWO FAMILY,492 ELVERTON AVENUE,10308,2400.0,461000,2015-11-06,40.562146,-74.1575387196
1589,STATEN ISLAND,GREATKILLS,TWO FAMILY,93 ABINGDON AVENUE,10308,4800.0,865000,2016-05-09,40.5516909,-74.1563415069
1590,STATEN ISLAND,GREATKILLS,TWO FAMILY,271 KATAN AVENUE,10308,4720.0,375000,2015-12-23,40.55252625,-74.1551851446
1591,STATEN ISLAND,GREATKILLS,TWO FAMILY,38 NOTRE DAME AVENUE,10308,5480.0,636000,2016-06-09,40.550649,-74.1577202
1592,STATEN ISLAND,GREATKILLS,TWO FAMILY,32 FERN AVENUE,10308,4100.0,495000,2016-03-18,40.5506927,-74.1589771086
1593,STATEN ISLAND,GREATKILLS,TWO FAMILY,57 ESCANABA AVENUE,10308,4100.0,625000,2016-02-16,40.54976615,-74.15955651
1594,STATEN ISLAND,GREATKILLS,TWO FAMILY,369 KATAN AVENUE,10308,4141.0,650000,2016-08-11,40.55194875,-74.1586479394
1595,STATEN ISLAND,GREATKILLS,TWO FAMILY,23 EAST AUGUSTA AVENUE,10308,4300.0,656500,2016-07-08,40.55344655,-74.15828955
1596,STATEN ISLAND,GREATKILLS,TWO FAMILY,805 ARMSTRONG AVENUE,10308,3000.0,499000,2016-02-24,40.5542254,-74.1601604381
1597,STATEN ISLAND,GREATKILLS,TWO FAMILY,33 EAST SCRANTON AVENUE,10308,4400.0,590000,2015-10-06,40.5547983,-74.15925185
1598,STATEN ISLAND,GREATKILLS,TWO FAMILY,394 LEVERETT AVENUE,10308,4100.0,490000,2016-08-10,40.5558615,-74.1592148722
1599,STATEN ISLAND,GREATKILLS,TWO FAMILY,1025 ARMSTRONG AVENUE,10308,4130.0,530000,2016-03-03,40.55960705,-74.1620021464
1600,STATEN ISLAND,GREATKILLS,TWO FAMILY,108 DEMOPOLIS AVENUE,10308,4500.0,550000,2016-03-21,40.5481756,-74.1612162668
1601,STATEN ISLAND,GREATKILLS,TWO FAMILY,55 DEMOPOLIS AVENUE,10308,4500.0,632000,2015-10-06,40.54981805,-74.1610388824
1602,STATEN ISLAND,GREATKILLS,TWO FAMILY,276 WILSON AVENUE,10308,3925.0,580000,2016-09-15,40.54712225,-74.1607735219
1603,STATEN ISLAND,GREATKILLS,TWO FAMILY,355 WILSON AVENUE,10312,6329.0,870000,2016-04-26,40.54659795,-74.16350187
1604,STATEN ISLAND,GREATKILLS,TWO FAMILY,70 RIDGEWOOD AVENUE,10312,4370.0,615000,2016-05-09,40.54849455,-74.16356155
1605,STATEN ISLAND,GREATKILLS,TWO FAMILY,3625 RICHMOND AVENUE,10312,4536.0,607920,2016-03-07,40.5622617,-74.1697485
1606,STATEN ISLAND,GREATKILLS,TWO FAMILY,3625 RICHMOND AVENUE,10312,4536.0,773768,2016-01-15,40.5622617,-74.1697485
1607,STATEN ISLAND,GREATKILLS,TWO FAMILY,90 BARTLETT AVENUE,10312,5702.0,804315,2016-02-22,40.5492997089,-74.1664164304
1608,STATEN ISLAND,GREATKILLS,TWO FAMILY,295 GETZ AVENUE,10312,3800.0,635000,2016-05-13,40.5521601,-74.1647606828
1609,STATEN ISLAND,GREATKILLS,TWO FAMILY,357 BARTLETT AVENUE,10312,4000.0,626000,2016-07-08,40.55697365,-74.1677592537
1610,STATEN ISLAND,GREATKILLS,TWO FAMILY,408 RIDGEWOOD AVENUE,10312,4560.0,675000,2016-01-14,40.55760135,-74.1655848107
1611,STATEN ISLAND,GREATKILLS,TWO FAMILY,527 ELTINGVILLE BLVD,10312,5130.0,620000,2016-08-04,40.5583618,-74.1671346672
1612,STATEN ISLAND,GREATKILLS,THREE FAMILY,91 THORNYCROFT AVENUE,10312,3315.0,570000,2016-08-16,40.5357511,-74.1514758068
1613,STATEN ISLAND,GREATKILLS,COOPS - WALKUP,"3747 AMBOY ROAD, 3A",10308,,129000,2015-10-16,40.55231935,-74.1450884832
1615,STATEN ISLAND,GREATKILLS,COOPS - WALKUP,"3747 AMBOY ROAD, 5A",10308,,129000,2016-03-01,40.55231935,-74.1450884832
1616,STATEN ISLAND,GREATKILLS,COOPS - WALKUP,"3745 AMBOY ROAD, 10A",10308,,140000,2016-04-11,40.5523426,-74.1443528225
1617,STATEN ISLAND,GREATKILLS,COOPS - WALKUP,"475 ARMSTRONG AVENUE, J-1",10308,,176500,2015-10-05,40.5450023,-74.1576073
1618,STATEN ISLAND,GREATKILLS,COOPS - WALKUP,"475 ARMSTRONG AVENUE, C-2",10308,,115000,2016-05-12,40.5450023,-74.1576073
1619,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,131 CORTELYOU AVENUE,10312,,190000,2016-03-11,40.5563827803,-74.1639771173
1620,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,890 ARMSTRONG AVENUE,10308,,200000,2016-04-01,40.5563658,-74.16156745
1621,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,922 ARMSTRONG AVENUE,10308,,164950,2016-02-02,40.5569414,-74.162271795
1622,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,922 ARMSTRONG AVENUE,10308,,161600,2016-04-18,40.5569414,-74.162271795
1623,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,924 ARMSTRONG AVENUE,10308,,188000,2016-02-23,40.5569065,-74.1625393945
1624,STATEN ISLAND,GREATKILLS,CONDOS - WALKUP,30 FENWAY CIRCLE,10308,,195000,2016-04-29,40.55653075,-74.1629039362
1625,STATEN ISLAND,GREATKILLS,CONDOS - ELEVATOR,3465 AMBOY ROAD,10306,,410000,2016-05-12,40.5573674,-74.13955035
1626,STATEN ISLAND,GREATKILLS,CONDOS - ELEVATOR,3465 AMBOY ROAD,10306,,315000,2016-08-23,40.5573674,-74.13955035
1627,STATEN ISLAND,GREATKILLS,CONDOS - ELEVATOR,3461 AMBOY ROAD,10306,,370000,2016-08-11,40.5580726,-74.1400844831
1628,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,41 FAIRBANKS AVENUE,10306,4000.0,553000,2015-12-01,40.56227355,-74.13176545
1629,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,17 SHERIDAN COURT,10306,4700.0,675388,2015-12-23,40.5606481,-74.133725
1630,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,11 SPRATT AVENUE,10306,4500.0,675000,2016-05-26,40.558788,-74.1351929044
1631,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,129 BUFFALO STREET,10306,2500.0,368000,2016-02-24,40.55864625,-74.13104785
1632,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,97 HOPKINS AVENUE,10306,6000.0,360000,2016-05-03,40.55815165,-74.1322931732
1633,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,138 BUFFALO STREET,10306,2500.0,330000,2015-11-25,40.5582469,-74.1311534
1634,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,31 JUSTIN AVENUE,10306,1200.0,372000,2016-05-10,40.5574724,-74.1362824838
1635,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,27 KELVIN AVENUE,10306,2450.0,370000,2015-12-08,40.55594865,-74.1358736637
1636,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,136 HOOPER AVENUE,10306,4092.0,508000,2016-06-03,40.5561751,-74.1327233435
1637,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,89 REDGRAVE AVENUE,10306,2300.0,375000,2015-11-18,40.5531538,-74.13650942
1638,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,11 AINSWORTH AVENUE,10308,2400.0,435000,2015-10-21,40.5538761,-74.1399486902
1639,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,38 AINSWORTH AVENUE,10308,2500.0,458900,2015-11-20,40.55307185,-74.13966475
1640,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,63 CRANFORD STREET,10308,2400.0,380000,2016-03-17,40.5523664,-74.1393956748
1641,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,74 CRANFORD STREET,10308,2400.0,400000,2016-08-03,40.55188945,-74.1395135759
1642,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,96 CRANFORD STREET,10308,2500.0,408000,2015-10-15,40.55151815,-74.1390443941
1643,STATEN ISLAND,GREATKILLS-BAYTERRACE,ONE FAMILY,97 KEEGANS LANE,10308,4320.0,460000,2016-02-24,40.5514205,-74.1395403393
1644,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,100 MONTREAL AVENUE,10306,4000.0,590000,2016-06-29,40.5629339,-74.1321625887
1645,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,58 HOOPER AVENUE,10306,3000.0,587500,2016-06-28,40.55771295,-74.1310090616
1646,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,54 HOOPER AVENUE,10306,4500.0,588000,2016-01-19,40.55779715,-74.1309264058
1647,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,93 JUSTIN AVENUE,10306,6000.0,700000,2016-07-08,40.5562264,-74.1350142065
1648,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,117 BAY TERRACE,10306,3216.0,622500,2016-01-19,40.5547398,-74.1358522
1649,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,63 BARTOW STREET,10308,4000.0,25000,2016-02-26,40.55328295,-74.1379432028
1650,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,56 TRENT STREET,10308,5000.0,650000,2016-07-11,40.5502868,-74.1415121
1651,STATEN ISLAND,GREATKILLS-BAYTERRACE,TWO FAMILY,487 DURANT AVENUE,10308,5000.0,675000,2016-08-08,40.5500686,-74.1412503
1652,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"16 BAY TERRACE, 2H",10306,,99000,2015-12-28,40.55593395,-74.1388069679
1653,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"3486 AMBOY ROAD, G",10306,,152000,2016-04-22,40.5564411,-74.139012
1654,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"34 BAY TERRACE, 2H",10306,,98000,2016-05-06,40.5564844,-74.1388843
1655,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"28 BAY TERRACE, 1H",10306,,98000,2016-04-26,40.55580485,-74.1384194
1656,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"3486 AMBOY ROAD, 1E",10306,,125000,2016-06-22,40.5564411,-74.139012
1657,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"18 BAY TERRACE, 1C",10306,,95000,2016-06-27,40.55582925,-74.1388988416
1658,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"3482 AMBOY ROAD, 2A",10306,,135000,2016-06-23,40.55657995,-74.1387803138
1659,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"3482 AMBOY ROAD, F",10306,,120000,2016-07-21,40.55657995,-74.1387803138
1660,STATEN ISLAND,GREATKILLS-BAYTERRACE,COOPS - WALKUP,"18 BAY TERRACE, 2D",10306,,113166,2016-06-29,40.55582925,-74.1388988416
